customer,quarter,purchase,order_quantity,crossbuy,ret_expense,ret_expense_sq
276,6,1,202.69,1,46.8,2190.24
276,7,1,210.27,1,0,0
276,8,1,317.44,3,35.24,1241.86
276,9,1,313.69,4,0,0
276,10,1,381.7,1,52.77,2784.67
276,11,1,352.69,2,20.8,432.64
276,12,1,302.04,5,7.64,58.37
277,1,1,291.82,1,0,0
277,2,1,362.09,2,8.57,73.44
277,3,1,514.93,2,0,0
277,4,1,382.75,5,0,0
277,5,1,251.31,1,28.44,808.83
277,6,1,294.86,3,18.98,360.24
277,7,1,292.06,1,0,0
277,8,1,384.83,1,0,0
277,9,1,312.31,1,0,0
277,10,1,429.55,4,19.74,389.67
277,11,1,388.03,1,0,0
277,12,1,502.27,2,0,0
278,1,1,117.51,1,0,0
278,2,0,0,0,0,0
278,3,0,0,0,0,0
278,4,0,0,0,10.33,106.71
278,5,0,0,0,0,0
278,6,0,0,0,51.67,2669.79
278,7,0,0,0,16.59,275.23
278,8,0,0,0,0,0
278,9,0,0,0,0,0
278,10,0,0,0,0,0
278,11,0,0,0,0,0
278,12,1,92.46,1,0,0
279,1,1,223.08,1,17.97,322.92
279,2,1,179.77,1,0,0
279,3,1,233.15,1,0,0
279,4,1,173.28,1,46.47,2159.46
279,5,1,234.13,2,23.73,563.11
279,6,1,139.38,1,43.45,1887.9
279,7,0,0,0,36.11,1303.93
279,8,0,0,0,0,0
279,9,0,0,0,0,0
279,10,0,0,0,0,0
279,11,0,0,0,0,0
279,12,0,0,0,0,0
280,1,1,240.05,1,0,0
280,2,1,348.35,3,0,0
280,3,1,217.24,4,0,0
280,4,1,181.95,1,28.43,808.26
280,5,1,145.57,1,15.97,255.04
280,6,1,256.96,1,18.83,354.57
280,7,1,184.51,1,0,0
280,8,1,210.69,1,29,841
280,9,1,158.12,1,0,0
280,10,1,120.23,1,0,0
280,11,1,176.4,1,0,0
280,12,1,176.56,1,45.6,2079.36
281,1,1,244.36,2,0,0
281,2,1,219.32,1,6.99,48.86
281,3,1,247.49,3,21.4,457.96
281,4,1,202.21,5,34.25,1173.06
281,5,0,0,0,0,0
281,6,1,108.74,1,27.91,778.97
281,7,1,186.42,1,0,0
281,8,1,183.36,1,0,0
281,9,0,0,0,0,0
281,10,1,131.92,1,0,0
281,11,1,173.27,1,23.13,535
281,12,0,0,0,0,0
282,1,1,140.71,1,25.45,647.7
282,2,1,204.52,2,26.66,710.76
282,3,1,301.19,2,0,0
282,4,1,269.06,2,0,0
282,5,1,348.92,4,48.5,2352.25
282,6,1,245.01,2,0,0
282,7,1,337.29,2,30.64,938.81
282,8,1,240.77,2,8.29,68.72
282,9,0,0,0,0,0
282,10,0,0,0,31.05,964.1
282,11,0,0,0,0,0
282,12,0,0,0,0,0
283,1,1,241.35,1,20.04,401.6
283,2,0,0,0,0,0
283,3,0,0,0,0,0
283,4,0,0,0,52.38,2743.66
283,5,0,0,0,39.55,1564.2
283,6,0,0,0,0,0
283,7,0,0,0,0,0
283,8,0,0,0,0,0
283,9,0,0,0,0,0
283,10,0,0,0,5.85,34.22
283,11,0,0,0,14.89,221.71
283,12,0,0,0,0,0
284,1,1,163.72,1,52.35,2740.52
284,2,0,0,0,0,0
284,3,0,0,0,0,0
284,4,0,0,0,0,0
284,5,0,0,0,29.07,845.06
284,6,0,0,0,0,0
284,7,0,0,0,0,0
284,8,0,0,0,0,0
284,9,0,0,0,0,0
284,10,0,0,0,3.97,15.76
284,11,1,143.79,1,4.94,24.4
284,12,0,0,0,0,0
285,1,1,137.34,1,0,0
285,2,0,0,0,53.08,2817.49
285,3,0,0,0,0,0
285,4,0,0,0,0,0
285,5,0,0,0,7.22,52.13
285,6,0,0,0,0,0
285,7,0,0,0,0,0
285,8,0,0,0,0,0
285,9,0,0,0,0,0
285,10,0,0,0,18.19,330.88
285,11,0,0,0,0,0
285,12,0,0,0,46.84,2193.99
286,1,1,258.42,4,53.08,2817.49
286,2,1,232.62,1,0,0
286,3,1,221.82,4,0,0
286,4,1,194.62,2,17.97,322.92
286,5,0,0,0,0,0
286,6,0,0,0,0,0
286,7,1,83.31,1,3.99,15.92
286,8,0,0,0,29.27,856.73
286,9,0,0,0,0,0
286,10,0,0,0,0,0
286,11,0,0,0,21.51,462.68
286,12,0,0,0,0,0
287,1,1,316.11,1,0,0
287,2,1,216.59,2,51.83,2686.35
287,3,1,214.41,1,0,0
287,4,1,298.66,5,0,0
287,5,1,243.51,2,26.04,678.08
287,6,1,312.89,1,42.09,1771.57
287,7,1,214.99,1,34.79,1210.34
287,8,1,191.56,1,24.01,576.48
287,9,1,216.78,1,0,0
287,10,1,330.88,5,26.9,723.61
287,11,1,162.39,1,0,0
287,12,1,248.75,1,0,0
288,1,1,315.84,1,20.98,440.16
288,2,1,194.63,1,0,0
288,3,1,183.43,1,56.03,3139.36
288,4,0,0,0,0,0
288,5,0,0,0,50.42,2542.18
288,6,0,0,0,22,484
288,7,0,0,0,0,0
288,8,0,0,0,6.84,46.79
288,9,0,0,0,0,0
288,10,0,0,0,0,0
288,11,0,0,0,0,0
288,12,0,0,0,0,0
289,1,1,261.82,1,0,0
289,2,1,211.55,1,15.95,254.4
289,3,1,279.58,1,51.69,2671.86
289,4,1,153.69,1,0,0
289,5,0,0,0,11.86,140.66
289,6,0,0,0,35.79,1280.92
289,7,0,0,0,28.61,818.53
289,8,0,0,0,0,0
289,9,0,0,0,0,0
289,10,0,0,0,0,0
289,11,0,0,0,0,0
289,12,0,0,0,0,0
290,1,1,207.38,4,0,0
290,2,1,185.44,4,0,0
290,3,1,268.74,2,0,0
290,4,1,406.36,4,0,0
290,5,1,319.88,3,0,0
290,6,1,287.8,2,46.33,2146.47
290,7,1,242.57,2,0,0
290,8,0,0,0,0,0
290,9,0,0,0,33.97,1153.96
290,10,0,0,0,12.66,160.28
290,11,0,0,0,0,0
290,12,0,0,0,0,0
291,1,1,367.11,5,48.86,2387.3
291,2,1,461.21,3,0,0
291,3,1,309.84,1,0,0
291,4,1,219.86,1,9.19,84.46
291,5,1,305.97,2,0,0
291,6,1,256.92,1,16.01,256.32
291,7,1,235.83,1,0,0
291,8,1,170.05,1,45.48,2068.43
291,9,1,224.45,1,27.01,729.54
291,10,1,307.64,3,0,0
291,11,0,0,0,0,0
291,12,0,0,0,22.33,498.63
292,1,1,169.31,1,0,0
292,2,1,266.64,1,4.88,23.81
292,3,1,219.16,1,38.04,1447.04
292,4,1,185.11,1,38.55,1486.1
292,5,1,292.11,1,0,0
292,6,1,200.59,1,37.19,1383.1
292,7,1,269.82,1,0,0
292,8,0,0,0,0,0
292,9,0,0,0,1.67,2.79
292,10,0,0,0,34.87,1215.92
292,11,0,0,0,14.53,211.12
292,12,0,0,0,43.88,1925.45
293,1,1,148.84,1,0,0
293,2,0,0,0,6.99,48.86
293,3,0,0,0,51.02,2603.04
293,4,0,0,0,0,0
293,5,0,0,0,0,0
293,6,0,0,0,32.9,1082.41
293,7,0,0,0,0,0
293,8,0,0,0,0,0
293,9,0,0,0,0,0
293,10,0,0,0,0,0
293,11,0,0,0,0,0
293,12,0,0,0,0,0
294,1,1,123.97,2,55.46,3075.81
294,2,1,160.41,3,23.38,546.62
294,3,1,160.95,4,2.11,4.45
294,4,0,0,0,31.21,974.06
294,5,0,0,0,0,0
294,6,0,0,0,41.45,1718.1
294,7,0,0,0,0,0
294,8,0,0,0,27.72,768.4
294,9,0,0,0,0,0
294,10,0,0,0,0,0
294,11,0,0,0,0,0
294,12,0,0,0,0,0
295,1,1,305.32,2,0,0
295,2,1,291.52,4,37.99,1443.24
295,3,0,0,0,0,0
295,4,0,0,0,0,0
295,5,0,0,0,0,0
295,6,0,0,0,0,0
295,7,0,0,0,0,0
295,8,1,157.02,2,39.31,1545.28
295,9,1,303.23,5,17.62,310.46
295,10,1,283.72,5,0,0
295,11,1,327.64,2,9.15,83.72
295,12,1,248.04,3,0,0
296,1,1,244.77,2,0,0
296,2,0,0,0,0,0
296,3,0,0,0,0,0
296,4,0,0,0,0,0
296,5,0,0,0,49.6,2460.16
296,6,0,0,0,0,0
296,7,0,0,0,0,0
296,8,1,117.21,1,0,0
296,9,0,0,0,0,0
296,10,0,0,0,0,0
296,11,0,0,0,0,0
296,12,0,0,0,0,0
297,1,1,231.7,2,0,0
297,2,1,230.73,3,25.11,630.51
297,3,1,278.13,3,0,0
297,4,1,396.24,3,0,0
297,5,1,380.04,2,0,0
297,6,1,316.2,3,51.11,2612.23
297,7,1,443.25,2,0,0
297,8,1,551,5,48.8,2381.44
297,9,1,364.82,3,53.81,2895.52
297,10,1,247.94,2,40.17,1613.63
297,11,1,232.18,2,51.46,2648.13
297,12,0,0,0,50.99,2599.98
298,1,1,235.13,2,52.37,2742.62
298,2,1,230.43,4,0,0
298,3,0,0,0,53.97,2912.76
298,4,0,0,0,0,0
298,5,0,0,0,0,0
298,6,1,110.47,1,33.59,1128.29
298,7,1,135.69,1,0,0
298,8,1,171.26,1,38.08,1450.09
298,9,1,195.4,2,0,0
298,10,1,179.19,1,0,0
298,11,1,139.52,1,41.4,1713.96
298,12,0,0,0,0,0
299,1,1,156.43,1,51.74,2677.03
299,2,1,216.17,1,25.58,654.34
299,3,1,170.41,1,0,0
299,4,1,297.13,2,0,0
299,5,1,190.97,1,0,0
299,6,1,140.73,1,38.9,1513.21
299,7,1,205.03,1,0,0
299,8,0,0,0,0,0
299,9,0,0,0,0,0
299,10,0,0,0,0,0
299,11,0,0,0,0,0
299,12,0,0,0,0,0
300,1,1,230.97,1,36.34,1320.6
300,2,1,203.1,1,0,0
300,3,1,154.38,1,0,0
300,4,1,183.93,1,0,0
300,5,1,215.14,2,0,0
300,6,0,0,0,0,0
300,7,0,0,0,0,0
300,8,0,0,0,0,0
300,9,0,0,0,0,0
300,10,0,0,0,0,0
300,11,0,0,0,0,0
300,12,0,0,0,20.72,429.32
301,1,1,179.81,1,11.61,134.79
301,2,0,0,0,23.81,566.92
301,3,0,0,0,0,0
301,4,0,0,0,12.29,151.04
301,5,0,0,0,0,0
301,6,0,0,0,0,0
301,7,0,0,0,0,0
301,8,0,0,0,0,0
301,9,0,0,0,0,0
301,10,0,0,0,0,0
301,11,0,0,0,20.37,414.94
301,12,0,0,0,0,0
302,1,1,253.63,1,0,0
302,2,0,0,0,0,0
302,3,0,0,0,56.12,3149.45
302,4,0,0,0,0,0
302,5,0,0,0,54.52,2972.43
302,6,0,0,0,0,0
302,7,0,0,0,25.14,632.02
302,8,0,0,0,40.57,1645.92
302,9,0,0,0,36.11,1303.93
302,10,0,0,0,5.17,26.73
302,11,0,0,0,7.8,60.84
302,12,0,0,0,0,0
303,1,1,95.8,1,36.99,1368.26
303,2,0,0,0,9.35,87.42
303,3,0,0,0,0,0
303,4,0,0,0,0,0
303,5,0,0,0,3.8,14.44
303,6,0,0,0,48.55,2357.1
303,7,0,0,0,0,0
303,8,0,0,0,0,0
303,9,0,0,0,0,0
303,10,0,0,0,3.5,12.25
303,11,0,0,0,0,0
303,12,0,0,0,0,0
304,1,1,258.86,4,22.92,525.33
304,2,1,275.52,4,0,0
304,3,1,340.96,1,0,0
304,4,1,224.05,1,44.32,1964.26
304,5,0,0,0,0,0
304,6,0,0,0,50.71,2571.5
304,7,0,0,0,20.2,408.04
304,8,0,0,0,0,0
304,9,0,0,0,0,0
304,10,0,0,0,0,0
304,11,0,0,0,0,0
304,12,0,0,0,0,0
305,1,1,121.15,1,0,0
305,2,0,0,0,0,0
305,3,0,0,0,0,0
305,4,0,0,0,0,0
305,5,0,0,0,0,0
305,6,0,0,0,31.92,1018.89
305,7,0,0,0,36.24,1313.34
305,8,0,0,0,42.38,1796.06
305,9,0,0,0,0,0
305,10,0,0,0,0,0
305,11,0,0,0,0,0
305,12,0,0,0,44.55,1984.7
306,1,1,69.65,1,0,0
306,2,0,0,0,0,0
306,3,0,0,0,0,0
306,4,0,0,0,0,0
306,5,0,0,0,46.39,2152.03
306,6,0,0,0,52.14,2718.58
306,7,1,157.23,1,21.61,466.99
306,8,1,151.53,1,45.44,2064.79
306,9,1,222.65,1,0,0
306,10,1,210.61,2,0,0
306,11,0,0,0,0,0
306,12,0,0,0,0,0
307,1,1,155.99,1,0,0
307,2,0,0,0,0,0
307,3,0,0,0,0,0
307,4,1,132.76,1,0,0
307,5,1,205.93,1,0,0
307,6,1,210.27,4,27.82,773.95
307,7,1,197.85,1,0,0
307,8,1,313.05,5,0,0
307,9,1,270.05,2,11.97,143.28
307,10,1,386.31,4,0,0
307,11,1,247.79,1,27.67,765.63
307,12,1,213.62,1,0,0
308,1,1,224.32,1,0,0
308,2,1,186.59,1,0,0
308,3,1,195.02,1,0,0
308,4,1,255.15,1,0,0
308,5,1,258.6,1,0,0
308,6,1,164.63,1,32.81,1076.5
308,7,0,0,0,0,0
308,8,0,0,0,0,0
308,9,0,0,0,0,0
308,10,0,0,0,0,0
308,11,0,0,0,0,0
308,12,1,148.23,1,30.3,918.09
309,1,1,301.04,5,28.68,822.54
309,2,1,209.41,2,35.38,1251.74
309,3,1,252.63,1,19.37,375.2
309,4,1,194.56,1,0,0
309,5,0,0,0,0,0
309,6,0,0,0,4.77,22.75
309,7,0,0,0,28.44,808.83
309,8,0,0,0,13.4,179.56
309,9,0,0,0,0,0
309,10,0,0,0,41.32,1707.34
309,11,0,0,0,15.31,234.4
309,12,0,0,0,0,0
310,1,1,215.66,2,0,0
310,2,1,184.98,1,0,0
310,3,1,181.6,2,40.01,1600.8
310,4,1,207.19,1,0,0
310,5,0,0,0,0,0
310,6,0,0,0,33.78,1141.09
310,7,0,0,0,18.01,324.36
310,8,0,0,0,47.98,2302.08
310,9,0,0,0,48.58,2360.02
310,10,0,0,0,34.33,1178.55
310,11,0,0,0,0,0
310,12,0,0,0,36.94,1364.56
311,1,1,168.48,1,35.55,1263.8
311,2,0,0,0,10.07,101.4
311,3,0,0,0,0,0
311,4,0,0,0,0,0
311,5,0,0,0,16.39,268.63
311,6,0,0,0,0,0
311,7,0,0,0,0,0
311,8,1,143.55,1,0,0
311,9,1,243.99,1,0,0
311,10,1,322.73,4,0,0
311,11,1,349.29,3,0,0
311,12,1,406.81,2,0,0
312,1,1,131.94,1,0,0
312,2,0,0,0,17.51,306.6
312,3,0,0,0,0,0
312,4,0,0,0,0,0
312,5,0,0,0,0,0
312,6,1,146.95,1,34.51,1190.94
312,7,1,228.9,5,6.67,44.49
312,8,0,0,0,0,0
312,9,0,0,0,0,0
312,10,0,0,0,0,0
312,11,0,0,0,17.3,299.29
312,12,0,0,0,0,0
313,1,1,280.91,1,0,0
313,2,1,357.12,3,0,0
313,3,1,195.55,2,46.35,2148.32
313,4,1,148.36,1,41.6,1730.56
313,5,0,0,0,0,0
313,6,0,0,0,44.53,1982.92
313,7,0,0,0,48.19,2322.28
313,8,0,0,0,51.48,2650.19
313,9,0,0,0,0,0
313,10,0,0,0,0,0
313,11,0,0,0,43.02,1850.72
313,12,0,0,0,0,0
314,1,1,170.79,1,0,0
314,2,0,0,0,0,0
314,3,0,0,0,0,0
314,4,0,0,0,0,0
314,5,0,0,0,55.56,3086.91
314,6,0,0,0,0,0
314,7,1,117.57,1,0,0
314,8,1,197.09,1,30.15,909.02
314,9,1,310.73,2,41.2,1697.44
314,10,1,425.82,2,44.06,1941.28
314,11,1,292.68,2,22.86,522.58
314,12,1,240.11,1,0,0
315,1,1,241.52,1,0,0
315,2,1,219.3,5,36.06,1300.32
315,3,1,296.67,2,0,0
315,4,0,0,0,21.34,455.4
315,5,0,0,0,27.07,732.78
315,6,0,0,0,0,0
315,7,0,0,0,18.64,347.45
315,8,0,0,0,22.06,486.64
315,9,0,0,0,53.52,2864.39
315,10,0,0,0,43.95,1931.6
315,11,0,0,0,7.79,60.68
315,12,0,0,0,0,0
316,1,1,162.11,1,0,0
316,2,1,248.56,1,0,0
316,3,1,270.97,5,21.25,451.56
316,4,1,165.8,1,0,0
316,5,1,189.26,1,0,0
316,6,1,261.38,2,55.47,3076.92
316,7,1,362.38,4,0,0
316,8,1,495.05,2,16.51,272.58
316,9,1,237.13,2,53.46,2857.97
316,10,1,194.4,1,0,0
316,11,1,211.5,2,37.55,1410
316,12,1,383.9,2,0,0
317,1,1,133.86,1,32.04,1026.56
317,2,0,0,0,0,0
317,3,0,0,0,0,0
317,4,0,0,0,0,0
317,5,0,0,0,0,0
317,6,0,0,0,22.74,517.11
317,7,0,0,0,49.39,2439.37
317,8,0,0,0,9.48,89.87
317,9,0,0,0,28.36,804.29
317,10,0,0,0,23.21,538.7
317,11,0,0,0,50.72,2572.52
317,12,0,0,0,0,0
318,1,1,301.39,1,0,0
318,2,1,339.98,1,47.59,2264.81
318,3,0,0,0,48.81,2382.42
318,4,0,0,0,31.56,996.03
318,5,0,0,0,0,0
318,6,0,0,0,0,0
318,7,0,0,0,6.85,46.92
318,8,0,0,0,43.09,1856.75
318,9,1,76.71,1,0,0
318,10,1,129.9,1,27.32,746.38
318,11,1,104.9,1,37.77,1426.57
318,12,0,0,0,0,0
319,1,1,249.15,1,3.39,11.49
319,2,1,305.98,2,5.27,27.77
319,3,1,379.28,4,27.3,745.29
319,4,1,277.17,1,0,0
319,5,1,169.13,1,42.12,1774.09
319,6,1,125.18,1,45.19,2042.14
319,7,1,251.49,2,15.24,232.26
319,8,0,0,0,0,0
319,9,0,0,0,0,0
319,10,0,0,0,0,0
319,11,0,0,0,0,0
319,12,1,74.31,1,0,0
320,1,1,198.32,2,0,0
320,2,1,161.22,1,35.47,1258.12
320,3,1,144.86,1,41.72,1740.56
320,4,1,182.13,1,31.46,989.73
320,5,0,0,0,0,0
320,6,0,0,0,0,0
320,7,0,0,0,36.64,1342.49
320,8,0,0,0,15.26,232.87
320,9,0,0,0,0,0
320,10,1,87.95,1,0,0
320,11,1,184.61,3,0,0
320,12,1,220.98,1,42.5,1806.25
321,1,1,171.84,1,0,0
321,2,1,246.53,1,0,0
321,3,1,158.1,1,24.38,594.38
321,4,1,156.99,1,0,0
321,5,0,0,0,2.91,8.47
321,6,0,0,0,26.5,702.25
321,7,0,0,0,0,0
321,8,0,0,0,11.46,131.33
321,9,0,0,0,0,0
321,10,0,0,0,6.83,46.65
321,11,0,0,0,0,0
321,12,0,0,0,0,0
322,1,1,201.88,1,39,1521
322,2,0,0,0,0,0
322,3,0,0,0,5.54,30.69
322,4,0,0,0,0,0
322,5,0,0,0,0,0
322,6,0,0,0,0,0
322,7,0,0,0,39.07,1526.46
322,8,0,0,0,0,0
322,9,0,0,0,0,0
322,10,0,0,0,17.49,305.9
322,11,0,0,0,0,0
322,12,0,0,0,22.27,495.95
323,1,1,220.4,1,27.26,743.11
323,2,1,339.99,1,0,0
323,3,1,426.49,2,42.83,1834.41
323,4,1,277.31,1,0,0
323,5,1,287.98,1,0,0
323,6,1,403.19,4,0,0
323,7,1,234.81,1,56.2,3158.44
323,8,1,195.05,2,7.17,51.41
323,9,0,0,0,14.24,202.78
323,10,1,73.02,1,0,0
323,11,0,0,0,0,0
323,12,0,0,0,0,0
324,1,1,203.33,4,0,0
324,2,1,334.39,3,21.57,465.26
324,3,1,221.31,4,0,0
324,4,0,0,0,0,0
324,5,0,0,0,54.61,2982.25
324,6,0,0,0,33.1,1095.61
324,7,0,0,0,0,0
324,8,0,0,0,0,0
324,9,0,0,0,0,0
324,10,0,0,0,18.83,354.57
324,11,0,0,0,0,0
324,12,0,0,0,0,0
325,1,1,174,1,1.48,2.19
325,2,1,236.19,4,11.3,127.69
325,3,1,294.69,5,0,0
325,4,1,428.92,2,0,0
325,5,1,247.73,4,0,0
325,6,1,399.07,3,40.2,1616.04
325,7,1,390.84,2,33.88,1147.85
325,8,1,311.89,4,34.21,1170.32
325,9,1,241.11,2,48.8,2381.44
325,10,1,236.2,2,0,0
325,11,1,234.32,2,0,0
325,12,1,384.16,2,21.01,441.42
326,1,1,272.43,1,58.37,3407.06
326,2,1,145.83,1,0,0
326,3,0,0,0,17.33,300.33
326,4,0,0,0,0,0
326,5,0,0,0,0,0
326,6,0,0,0,43.58,1899.22
326,7,0,0,0,0,0
326,8,0,0,0,6.41,41.09
326,9,0,0,0,0,0
326,10,0,0,0,17.36,301.37
326,11,0,0,0,0,0
326,12,0,0,0,39.93,1594.4
327,1,1,73.66,1,0,0
327,2,1,157.05,1,0,0
327,3,0,0,0,0,0
327,4,0,0,0,0,0
327,5,0,0,0,0,0
327,6,0,0,0,0,0
327,7,0,0,0,6.17,38.07
327,8,0,0,0,0,0
327,9,0,0,0,10.93,119.46
327,10,0,0,0,55.84,3118.11
327,11,0,0,0,0,0
327,12,0,0,0,45.1,2034.01
328,1,1,299.17,4,44.91,2016.91
328,2,1,318.12,1,0,0
328,3,1,353.29,5,31.23,975.31
328,4,1,308.63,2,50.23,2523.05
328,5,1,250.6,1,20.87,435.56
328,6,1,426,5,23.87,569.78
328,7,1,573.82,4,0,0
328,8,1,443.37,2,0,0
328,9,1,267.88,1,0,0
328,10,1,276.32,1,0,0
328,11,0,0,0,0,0
328,12,0,0,0,0,0
329,1,1,251.22,1,35.03,1227.1
329,2,1,381.89,4,0,0
329,3,1,431.83,4,52.4,2745.76
329,4,1,314.09,2,28.58,816.82
329,5,1,291.39,2,0,0
329,6,1,250.69,3,0,0
329,7,1,284.12,4,55,3025
329,8,1,258.6,2,48.06,2309.76
329,9,1,379.92,3,0,0
329,10,1,331.05,4,0,0
329,11,1,457.65,2,16.58,274.9
329,12,1,326.17,4,0,0
330,1,1,252.02,1,15.35,235.62
330,2,1,207.88,1,38.72,1499.24
330,3,1,257.95,1,0,0
330,4,1,271.71,1,17.57,308.7
330,5,1,306.55,3,0,0
330,6,1,187.99,1,0,0
330,7,1,216.07,1,5.35,28.62
330,8,1,189.92,1,0,0
330,9,1,286.94,1,13.5,182.25
330,10,1,398.72,3,0,0
330,11,1,380.6,4,51.25,2626.56
330,12,1,323.2,1,0,0
331,1,1,374.84,1,54.39,2958.27
331,2,1,255.86,1,0,0
331,3,1,180.94,1,53.08,2817.49
331,4,1,290.46,3,25.74,662.55
331,5,1,326.88,1,0,0
331,6,1,395.55,5,0,0
331,7,1,272.63,1,0,0
331,8,1,226.22,1,26.65,710.22
331,9,1,311.24,3,42.59,1813.91
331,10,1,394.24,1,0,0
331,11,1,432.7,5,0,0
331,12,1,245.33,1,0,0
332,1,1,379.8,2,0,0
332,2,1,241.41,1,45.9,2106.81
332,3,1,207.26,4,35.38,1251.74
332,4,1,202.05,1,37.57,1411.5
332,5,0,0,0,54.79,3001.94
332,6,0,0,0,0,0
332,7,0,0,0,33.08,1094.29
332,8,0,0,0,0,0
332,9,0,0,0,0,0
332,10,0,0,0,0,0
332,11,0,0,0,0,0
332,12,0,0,0,0,0
333,1,1,262.09,1,0,0
333,2,1,356.44,1,30.12,907.21
333,3,1,439.3,1,0,0
333,4,1,231.4,1,0,0
333,5,1,313.74,1,0,0
333,6,1,274.11,1,0,0
333,7,1,206.98,1,34.08,1161.45
333,8,1,252.51,1,31.8,1011.24
333,9,1,345.74,2,0,0
333,10,1,256.94,1,0,0
333,11,1,360.37,3,26.16,684.35
333,12,1,272.12,1,34.1,1162.81
334,1,1,176.55,1,0,0
334,2,1,308.84,2,19.59,383.77
334,3,1,321.02,2,0,0
334,4,1,421.51,2,0,0
334,5,1,571.56,3,0,0
334,6,1,413.28,3,0,0
334,7,1,530,4,0,0
334,8,1,318.76,5,37.5,1406.25
334,9,1,276.34,3,0,0
334,10,1,262.96,1,0,0
334,11,1,399.94,3,0,0
334,12,1,349.69,2,0,0
335,1,1,231.23,1,6.42,41.22
335,2,0,0,0,0,0
335,3,0,0,0,23.53,553.66
335,4,0,0,0,8.05,64.8
335,5,0,0,0,4.82,23.23
335,6,0,0,0,0,0
335,7,0,0,0,0,0
335,8,1,113.73,1,32.39,1049.11
335,9,0,0,0,41.6,1730.56
335,10,0,0,0,0,0
335,11,0,0,0,22.12,489.29
335,12,0,0,0,0,0
336,1,1,348.6,3,24.15,583.22
336,2,1,269.98,4,1.17,1.37
336,3,1,423.11,3,0,0
336,4,0,0,0,0,0
336,5,0,0,0,18.55,344.1
336,6,0,0,0,24.63,606.64
336,7,0,0,0,52,2704
336,8,1,191.83,3,31.65,1001.72
336,9,1,326.5,2,0,0
336,10,1,462.22,4,22.46,504.45
336,11,1,542.3,4,0,0
336,12,1,301.39,2,40.81,1665.46
337,1,1,279.08,2,0,0
337,2,1,186.53,2,0,0
337,3,0,0,0,49.2,2420.64
337,4,0,0,0,0,0
337,5,0,0,0,0,0
337,6,0,0,0,0,0
337,7,0,0,0,0,0
337,8,0,0,0,12.15,147.62
337,9,0,0,0,32.6,1062.76
337,10,0,0,0,10.49,110.04
337,11,0,0,0,0,0
337,12,0,0,0,49.8,2480.04
338,1,1,205.42,1,0,0
338,2,1,132.93,1,0,0
338,3,0,0,0,0,0
338,4,0,0,0,28.88,834.05
338,5,0,0,0,49.53,2453.22
338,6,0,0,0,28.51,812.82
338,7,0,0,0,0,0
338,8,0,0,0,0,0
338,9,0,0,0,0,0
338,10,0,0,0,0,0
338,11,0,0,0,24.73,611.57
338,12,0,0,0,13.19,173.98
339,1,1,318.2,3,16.13,260.18
339,2,1,195.22,1,0,0
339,3,1,194.98,1,46.43,2155.74
339,4,1,301.18,4,0,0
339,5,0,0,0,0,0
339,6,0,0,0,31.91,1018.25
339,7,0,0,0,0,0
339,8,1,137.79,1,21.59,466.13
339,9,0,0,0,22.44,503.55
339,10,0,0,0,0,0
339,11,0,0,0,0,0
339,12,0,0,0,0,0
340,1,1,109.1,1,50.4,2540.16
340,2,0,0,0,0,0
340,3,0,0,0,0,0
340,4,0,0,0,38.91,1513.99
340,5,0,0,0,0,0
340,6,0,0,0,24.73,611.57
340,7,0,0,0,0,0
340,8,0,0,0,0,0
340,9,0,0,0,0,0
340,10,1,113.91,1,20.12,404.81
340,11,0,0,0,31.78,1009.97
340,12,0,0,0,16.51,272.58
341,1,1,114.41,1,59.04,3485.72
341,2,0,0,0,0,0
341,3,0,0,0,45.04,2028.6
341,4,0,0,0,0,0
341,5,0,0,0,0,0
341,6,0,0,0,0,0
341,7,0,0,0,48.73,2374.61
341,8,0,0,0,31.57,996.66
341,9,0,0,0,0,0
341,10,0,0,0,0,0
341,11,0,0,0,0,0
341,12,0,0,0,57.16,3267.27
342,1,1,207.58,1,27.33,746.93
342,2,0,0,0,0,0
342,3,0,0,0,0,0
342,4,0,0,0,32.09,1029.77
342,5,0,0,0,43.45,1887.9
342,6,1,70.47,1,19.51,380.64
342,7,0,0,0,0,0
342,8,0,0,0,0,0
342,9,0,0,0,30.38,922.94
342,10,0,0,0,0,0
342,11,0,0,0,27.3,745.29
342,12,0,0,0,0,0
343,1,1,53.76,1,23.22,539.17
343,2,0,0,0,0,0
343,3,0,0,0,24.27,589.03
343,4,0,0,0,21.05,443.1
343,5,0,0,0,0,0
343,6,0,0,0,0,0
343,7,0,0,0,38.69,1496.92
343,8,0,0,0,54.56,2976.79
343,9,0,0,0,0,0
343,10,0,0,0,28.25,798.06
343,11,0,0,0,0,0
343,12,0,0,0,28.25,798.06
344,1,1,251.87,3,21.73,472.19
344,2,1,352.27,2,0,0
344,3,1,281.49,2,0,0
344,4,1,261.33,2,0,0
344,5,1,377.92,2,49.18,2418.67
344,6,1,296.1,3,0,0
344,7,1,265.25,4,0,0
344,8,1,265.35,2,0,0
344,9,1,423.62,2,34.52,1191.63
344,10,1,251.11,2,0,0
344,11,1,228.22,5,0,0
344,12,1,231.89,2,0,0
345,1,1,183.92,1,0,0
345,2,1,164.8,1,0,0
345,3,1,245.58,1,0,0
345,4,1,190.18,1,11.97,143.28
345,5,1,178.28,4,36.43,1327.14
345,6,1,131.67,1,0,0
345,7,0,0,0,0,0
345,8,0,0,0,49.88,2488.01
